index,best_match_index,best_match_score,column_scores
121,183.0,48.7,"{'konsert_namn': 30, 'lokal_namn': 25, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 100}"
136,184.0,50.8,"{'konsert_namn': 77, 'lokal_namn': 20, 'konsert_biljettpris': 20, 'konserttyp_namn': 100, 'Producer': 0}"
709,183.0,55.4,"{'konsert_namn': 13, 'lokal_namn': 32, 'konsert_biljettpris': 100, 'konserttyp_namn': 74, 'Producer': 100}"
732,181.0,72.3,"{'konsert_namn': 44, 'lokal_namn': 100, 'konsert_biljettpris': 80, 'konserttyp_namn': 67, 'Producer': 0}"
1051,184.0,54.300000000000004,"{'konsert_namn': 77, 'lokal_namn': 29, 'konsert_biljettpris': 19, 'konserttyp_namn': 100, 'Producer': 0}"
1138,183.0,42.8,"{'konsert_namn': 13, 'lokal_namn': 14, 'konsert_biljettpris': 100, 'konserttyp_namn': 20, 'Producer': 100}"
1139,183.0,59.6,"{'konsert_namn': 24, 'lokal_namn': 34, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 100}"
736,186.0,31.0,"{'konsert_namn': 10, 'lokal_namn': 27, 'konsert_biljettpris': 100, 'konserttyp_namn': 62, 'Producer': 0}"
767,186.0,40.0,"{'konsert_namn': 30, 'lokal_namn': 23, 'konsert_biljettpris': 100, 'konserttyp_namn': 88, 'Producer': 0}"
1053,186.0,32.0,"{'konsert_namn': 30, 'lokal_namn': 30, 'konsert_biljettpris': 0, 'konserttyp_namn': 80, 'Producer': 0}"
1145,186.0,33.400000000000006,"{'konsert_namn': 19, 'lokal_namn': 34, 'konsert_biljettpris': 100, 'konserttyp_namn': 22, 'Producer': 0}"
1146,186.0,31.800000000000004,"{'konsert_namn': 10, 'lokal_namn': 22, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 13}"
1147,186.0,32.0,"{'konsert_namn': 14, 'lokal_namn': 22, 'konsert_biljettpris': 100, 'konserttyp_namn': 76, 'Producer': 0}"
738,188.0,16.6,"{'konsert_namn': 3, 'lokal_namn': 7, 'konsert_biljettpris': 33, 'konserttyp_namn': 55, 'Producer': 19}"
1095,188.0,19.800000000000004,"{'konsert_namn': 3, 'lokal_namn': 23, 'konsert_biljettpris': 34, 'konserttyp_namn': 36, 'Producer': 12}"
1113,188.0,38.8,"{'konsert_namn': 29, 'lokal_namn': 18, 'konsert_biljettpris': 62, 'konserttyp_namn': 100, 'Producer': 19}"
1143,188.0,30.900000000000002,"{'konsert_namn': 29, 'lokal_namn': 19, 'konsert_biljettpris': 62, 'konserttyp_namn': 55, 'Producer': 0}"
1120,190.0,40.300000000000004,"{'konsert_namn': 47, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 53, 'Producer': 27}"
1121,190.0,37.400000000000006,"{'konsert_namn': 26, 'lokal_namn': 27, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 31}"
1122,190.0,30.0,"{'konsert_namn': 33, 'lokal_namn': 17, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
107,191.0,19.200000000000003,"{'konsert_namn': 25, 'lokal_namn': 7, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 0}"
108,191.0,35.900000000000006,"{'konsert_namn': 27, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
109,191.0,29.599999999999998,"{'konsert_namn': 35, 'lokal_namn': 10, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 26}"
110,191.0,38.0,"{'konsert_namn': 33, 'lokal_namn': 40, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 12}"
130,191.0,50.2,"{'konsert_namn': 63, 'lokal_namn': 26, 'konsert_biljettpris': 88, 'konserttyp_namn': 58, 'Producer': 0}"
705,191.0,34.800000000000004,"{'konsert_namn': 34, 'lokal_namn': 35, 'konsert_biljettpris': 0, 'konserttyp_namn': 48, 'Producer': 12}"
744,191.0,31.8,"{'konsert_namn': 33, 'lokal_namn': 41, 'konsert_biljettpris': 0, 'konserttyp_namn': 22, 'Producer': 0}"
1034,191.0,43.8,"{'konsert_namn': 53, 'lokal_namn': 20, 'konsert_biljettpris': 88, 'konserttyp_namn': 58, 'Producer': 0}"
1036,191.0,45.6,"{'konsert_namn': 39, 'lokal_namn': 24, 'konsert_biljettpris': 80, 'konserttyp_namn': 88, 'Producer': 18}"
1038,191.0,41.4,"{'konsert_namn': 27, 'lokal_namn': 30, 'konsert_biljettpris': 86, 'konserttyp_namn': 100, 'Producer': 0}"
1042,191.0,14.800000000000002,"{'konsert_namn': 24, 'lokal_namn': 7, 'konsert_biljettpris': 0, 'konserttyp_namn': 24, 'Producer': 0}"
1043,191.0,37.0,"{'konsert_namn': 27, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 78, 'Producer': 0}"
1118,191.0,44.2,"{'konsert_namn': 53, 'lokal_namn': 21, 'konsert_biljettpris': 88, 'konserttyp_namn': 58, 'Producer': 0}"
146,196.0,67.6,"{'konsert_namn': 24, 'lokal_namn': 100, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 5}"
147,199.0,47.3,"{'konsert_namn': 18, 'lokal_namn': 16, 'konsert_biljettpris': 100, 'konserttyp_namn': 37, 'Producer': 100}"
148,193.0,58.599999999999994,"{'konsert_namn': 74, 'lokal_namn': 43, 'konsert_biljettpris': 60, 'konserttyp_namn': 58, 'Producer': 0}"
149,192.0,45.7,"{'konsert_namn': 28, 'lokal_namn': 32, 'konsert_biljettpris': 100, 'konserttyp_namn': 55, 'Producer': 31}"
150,192.0,46.00000000000001,"{'konsert_namn': 46, 'lokal_namn': 22, 'konsert_biljettpris': 100, 'konserttyp_namn': 62, 'Producer': 13}"
707,193.0,44.00000000000001,"{'konsert_namn': 37, 'lokal_namn': 34, 'konsert_biljettpris': 27, 'konserttyp_namn': 67, 'Producer': 31}"
733,196.0,61.5,"{'konsert_namn': 12, 'lokal_namn': 100, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 0}"
739,195.0,63.1,"{'konsert_namn': 45, 'lokal_namn': 91, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 10}"
1041,198.0,69.8,"{'konsert_namn': 52, 'lokal_namn': 100, 'konsert_biljettpris': 64, 'konserttyp_namn': 26, 'Producer': 0}"
1044,192.0,77.2,"{'konsert_namn': 100, 'lokal_namn': 43, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
1060,193.0,51.10000000000001,"{'konsert_namn': 38, 'lokal_namn': 48, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 0}"
1061,199.0,67.1,"{'konsert_namn': 25, 'lokal_namn': 79, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 100}"
1063,193.0,73.2,"{'konsert_namn': 10, 'lokal_namn': 94, 'konsert_biljettpris': 100, 'konserttyp_namn': 74, 'Producer': 71}"
1064,199.0,44.7,"{'konsert_namn': 13, 'lokal_namn': 16, 'konsert_biljettpris': 100, 'konserttyp_namn': 31, 'Producer': 100}"
1065,199.0,54.300000000000004,"{'konsert_namn': 24, 'lokal_namn': 20, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 100}"
1066,199.0,58.8,"{'konsert_namn': 18, 'lokal_namn': 29, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 100}"
1067,199.0,42.0,"{'konsert_namn': 24, 'lokal_namn': 15, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 100}"
1117,197.0,67.4,"{'konsert_namn': 26, 'lokal_namn': 71, 'konsert_biljettpris': 100, 'konserttyp_namn': 60, 'Producer': 63}"
1137,193.0,74.2,"{'konsert_namn': 13, 'lokal_namn': 94, 'konsert_biljettpris': 100, 'konserttyp_namn': 72, 'Producer': 71}"
1144,195.0,69.4,"{'konsert_namn': 45, 'lokal_namn': 82, 'konsert_biljettpris': 100, 'konserttyp_namn': 86, 'Producer': 0}"
1148,192.0,54.60000000000001,"{'konsert_namn': 34, 'lokal_namn': 53, 'konsert_biljettpris': 100, 'konserttyp_namn': 50, 'Producer': 24}"
138,202.0,28.7,"{'konsert_namn': 32, 'lokal_namn': 23, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
140,202.0,55.5,"{'konsert_namn': 67, 'lokal_namn': 47, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 22}"
141,202.0,26.900000000000002,"{'konsert_namn': 16, 'lokal_namn': 42, 'konsert_biljettpris': 0, 'konserttyp_namn': 37, 'Producer': 0}"
143,202.0,10.0,"{'konsert_namn': 0, 'lokal_namn': 25, 'konsert_biljettpris': 0, 'konserttyp_namn': 0, 'Producer': 0}"
723,202.0,58.300000000000004,"{'konsert_namn': 67, 'lokal_namn': 62, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 0}"
724,202.0,38.7,"{'konsert_namn': 38, 'lokal_namn': 30, 'konsert_biljettpris': 0, 'konserttyp_namn': 69, 'Producer': 23}"
726,201.0,41.0,"{'konsert_namn': 38, 'lokal_namn': 45, 'konsert_biljettpris': 0, 'konserttyp_namn': 78, 'Producer': 0}"
727,202.0,58.7,"{'konsert_namn': 100, 'lokal_namn': 17, 'konsert_biljettpris': 52, 'konserttyp_namn': 67, 'Producer': 0}"
730,202.0,35.6,"{'konsert_namn': 33, 'lokal_namn': 46, 'konsert_biljettpris': 0, 'konserttyp_namn': 40, 'Producer': 0}"
1068,202.0,45.0,"{'konsert_namn': 67, 'lokal_namn': 19, 'konsert_biljettpris': 34, 'konserttyp_namn': 72, 'Producer': 0}"
1070,202.0,29.900000000000002,"{'konsert_namn': 19, 'lokal_namn': 42, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 0}"
1071,202.0,39.60000000000001,"{'konsert_namn': 53, 'lokal_namn': 23, 'konsert_biljettpris': 0, 'konserttyp_namn': 46, 'Producer': 23}"
1072,201.0,64.4,"{'konsert_namn': 15, 'lokal_namn': 92, 'konsert_biljettpris': 78, 'konserttyp_namn': 62, 'Producer': 38}"
1074,201.0,33.9,"{'konsert_namn': 27, 'lokal_namn': 45, 'konsert_biljettpris': 0, 'konserttyp_namn': 51, 'Producer': 0}"
1075,202.0,42.300000000000004,"{'konsert_namn': 39, 'lokal_namn': 40, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 26}"
1077,202.0,65.3,"{'konsert_namn': 50, 'lokal_namn': 100, 'konsert_biljettpris': 15, 'konserttyp_namn': 38, 'Producer': 0}"
725,203.0,35.300000000000004,"{'konsert_namn': 47, 'lokal_namn': 24, 'konsert_biljettpris': 0, 'konserttyp_namn': 69, 'Producer': 0}"
1073,203.0,48.7,"{'konsert_namn': 74, 'lokal_namn': 23, 'konsert_biljettpris': 8, 'konserttyp_namn': 67, 'Producer': 12}"
135,208.0,69.7,"{'konsert_namn': 40, 'lokal_namn': 67, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 51}"
145,207.0,75.9,"{'konsert_namn': 69, 'lokal_namn': 79, 'konsert_biljettpris': 53, 'konserttyp_namn': 82, 'Producer': 16}"
712,211.0,44.900000000000006,"{'konsert_namn': 13, 'lokal_namn': 85, 'konsert_biljettpris': 0, 'konserttyp_namn': 57, 'Producer': 0}"
728,209.0,57.1,"{'konsert_namn': 88, 'lokal_namn': 36, 'konsert_biljettpris': 20, 'konserttyp_namn': 55, 'Producer': 0}"
731,208.0,48.1,"{'konsert_namn': 36, 'lokal_namn': 45, 'konsert_biljettpris': 100, 'konserttyp_namn': 57, 'Producer': 0}"
1037,207.0,32.4,"{'konsert_namn': 31, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
1045,208.0,68.10000000000001,"{'konsert_namn': 40, 'lokal_namn': 58, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 61}"
1050,215.0,41.6,"{'konsert_namn': 62, 'lokal_namn': 0, 'konsert_biljettpris': 26, 'konserttyp_namn': 88, 'Producer': 27}"
1127,208.0,37.400000000000006,"{'konsert_namn': 33, 'lokal_namn': 18, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 0}"
1128,214.0,45.7,"{'konsert_namn': 24, 'lokal_namn': 52, 'konsert_biljettpris': 0, 'konserttyp_namn': 69, 'Producer': 42}"
1129,210.0,38.8,"{'konsert_namn': 22, 'lokal_namn': 25, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
1130,209.0,65.4,"{'konsert_namn': 43, 'lokal_namn': 100, 'konsert_biljettpris': 15, 'konserttyp_namn': 67, 'Producer': 0}"
1131,208.0,45.6,"{'konsert_namn': 33, 'lokal_namn': 31, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 0}"
124,219.0,67.9,"{'konsert_namn': 95, 'lokal_namn': 61, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 0}"
752,218.0,48.6,"{'konsert_namn': 64, 'lokal_namn': 24, 'konsert_biljettpris': 26, 'konserttyp_namn': 64, 'Producer': 22}"
1039,221.0,62.8,"{'konsert_namn': 31, 'lokal_namn': 79, 'konsert_biljettpris': 56, 'konserttyp_namn': 64, 'Producer': 34}"
126,224.0,53.1,"{'konsert_namn': 0, 'lokal_namn': 79, 'konsert_biljettpris': 65, 'konserttyp_namn': 100, 'Producer': 25}"
708,224.0,47.900000000000006,"{'konsert_namn': 48, 'lokal_namn': 39, 'konsert_biljettpris': 95, 'konserttyp_namn': 36, 'Producer': 0}"
716,224.0,59.6,"{'konsert_namn': 89, 'lokal_namn': 0, 'konsert_biljettpris': 90, 'konserttyp_namn': 100, 'Producer': 25}"
729,224.0,60.6,"{'konsert_namn': 95, 'lokal_namn': 13, 'konsert_biljettpris': 74, 'konserttyp_namn': 100, 'Producer': 0}"
760,224.0,58.80000000000001,"{'konsert_namn': 68, 'lokal_namn': 38, 'konsert_biljettpris': 86, 'konserttyp_namn': 78, 'Producer': 0}"
1040,224.0,25.200000000000003,"{'konsert_namn': 9, 'lokal_namn': 10, 'konsert_biljettpris': 90, 'konserttyp_namn': 36, 'Producer': 25}"
1047,223.0,38.800000000000004,"{'konsert_namn': 23, 'lokal_namn': 28, 'konsert_biljettpris': 100, 'konserttyp_namn': 22, 'Producer': 31}"
1054,224.0,69.9,"{'konsert_namn': 95, 'lokal_namn': 37, 'konsert_biljettpris': 71, 'konserttyp_namn': 100, 'Producer': 0}"
1062,224.0,55.00000000000001,"{'konsert_namn': 92, 'lokal_namn': 23, 'konsert_biljettpris': 61, 'konserttyp_namn': 29, 'Producer': 0}"
1106,224.0,60.800000000000004,"{'konsert_namn': 92, 'lokal_namn': 0, 'konsert_biljettpris': 90, 'konserttyp_namn': 100, 'Producer': 25}"
1124,224.0,55.8,"{'konsert_namn': 95, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 78, 'Producer': 0}"
1126,223.0,38.6,"{'konsert_namn': 35, 'lokal_namn': 16, 'konsert_biljettpris': 100, 'konserttyp_namn': 82, 'Producer': 0}"
114,226.0,35.900000000000006,"{'konsert_namn': 47, 'lokal_namn': 22, 'konsert_biljettpris': 0, 'konserttyp_namn': 53, 'Producer': 15}"
115,225.0,37.8,"{'konsert_namn': 35, 'lokal_namn': 26, 'konsert_biljettpris': 0, 'konserttyp_namn': 76, 'Producer': 29}"
125,226.0,76.4,"{'konsert_namn': 75, 'lokal_namn': 46, 'konsert_biljettpris': 74, 'konserttyp_namn': 58, 'Producer': 74}"
742,226.0,38.2,"{'konsert_namn': 50, 'lokal_namn': 26, 'konsert_biljettpris': 0, 'konserttyp_namn': 78, 'Producer': 0}"
743,225.0,75.0,"{'konsert_namn': 51, 'lokal_namn': 100, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 23}"
761,225.0,75.0,"{'konsert_namn': 39, 'lokal_namn': 100, 'konsert_biljettpris': 49, 'konserttyp_namn': 97, 'Producer': 24}"
1055,225.0,79.39999999999999,"{'konsert_namn': 80, 'lokal_namn': 85, 'konsert_biljettpris': 48, 'konserttyp_namn': 76, 'Producer': 5}"
1076,225.0,67.9,"{'konsert_namn': 43, 'lokal_namn': 85, 'konsert_biljettpris': 70, 'konserttyp_namn': 97, 'Producer': 0}"
1081,226.0,24.6,"{'konsert_namn': 32, 'lokal_namn': 0, 'konsert_biljettpris': 80, 'konserttyp_namn': 38, 'Producer': 0}"
1082,226.0,39.400000000000006,"{'konsert_namn': 52, 'lokal_namn': 14, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 15}"
1083,226.0,42.4,"{'konsert_namn': 38, 'lokal_namn': 43, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
1084,226.0,38.300000000000004,"{'konsert_namn': 36, 'lokal_namn': 38, 'konsert_biljettpris': 0, 'konserttyp_namn': 53, 'Producer': 17}"
1085,226.0,32.4,"{'konsert_namn': 35, 'lokal_namn': 21, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 0}"
1107,225.0,78.4,"{'konsert_namn': 72, 'lokal_namn': 85, 'konsert_biljettpris': 49, 'konserttyp_namn': 97, 'Producer': 5}"
1125,225.0,64.0,"{'konsert_namn': 36, 'lokal_namn': 85, 'konsert_biljettpris': 49, 'konserttyp_namn': 97, 'Producer': 5}"
749,227.0,45.2,"{'konsert_namn': 31, 'lokal_namn': 28, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 8}"
750,227.0,48.400000000000006,"{'konsert_namn': 40, 'lokal_namn': 28, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 24}"
754,227.0,35.800000000000004,"{'konsert_namn': 29, 'lokal_namn': 27, 'konsert_biljettpris': 100, 'konserttyp_namn': 34, 'Producer': 0}"
755,227.0,43.800000000000004,"{'konsert_namn': 45, 'lokal_namn': 34, 'konsert_biljettpris': 100, 'konserttyp_namn': 22, 'Producer': 0}"
1086,227.0,55.8,"{'konsert_namn': 30, 'lokal_namn': 42, 'konsert_biljettpris': 100, 'konserttyp_namn': 88, 'Producer': 41}"
153,231.0,64.60000000000001,"{'konsert_namn': 16, 'lokal_namn': 67, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 57}"
156,230.0,27.000000000000004,"{'konsert_namn': 14, 'lokal_namn': 24, 'konsert_biljettpris': 100, 'konserttyp_namn': 0, 'Producer': 9}"
157,229.0,63.1,"{'konsert_namn': 41, 'lokal_namn': 100, 'konsert_biljettpris': 24, 'konserttyp_namn': 43, 'Producer': 0}"
158,230.0,33.1,"{'konsert_namn': 31, 'lokal_namn': 12, 'konsert_biljettpris': 100, 'konserttyp_namn': 41, 'Producer': 9}"
159,230.0,52.599999999999994,"{'konsert_namn': 55, 'lokal_namn': 21, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 29}"
160,230.0,48.1,"{'konsert_namn': 58, 'lokal_namn': 18, 'konsert_biljettpris': 100, 'konserttyp_namn': 53, 'Producer': 12}"
1102,228.0,51.400000000000006,"{'konsert_namn': 74, 'lokal_namn': 33, 'konsert_biljettpris': 19, 'konserttyp_namn': 67, 'Producer': 0}"
1103,231.0,44.6,"{'konsert_namn': 44, 'lokal_namn': 38, 'konsert_biljettpris': 0, 'konserttyp_namn': 54, 'Producer': 32}"
99,233.0,27.599999999999998,"{'konsert_namn': 19, 'lokal_namn': 6, 'konsert_biljettpris': 100, 'konserttyp_namn': 24, 'Producer': 26}"
100,234.0,46.0,"{'konsert_namn': 16, 'lokal_namn': 24, 'konsert_biljettpris': 0, 'konserttyp_namn': 100, 'Producer': 100}"
101,234.0,65.4,"{'konsert_namn': 100, 'lokal_namn': 30, 'konsert_biljettpris': 64, 'konserttyp_namn': 70, 'Producer': 0}"
102,234.0,29.8,"{'konsert_namn': 20, 'lokal_namn': 29, 'konsert_biljettpris': 35, 'konserttyp_namn': 67, 'Producer': 0}"
103,233.0,41.300000000000004,"{'konsert_namn': 29, 'lokal_namn': 32, 'konsert_biljettpris': 100, 'konserttyp_namn': 69, 'Producer': 0}"
104,233.0,43.49999999999999,"{'konsert_namn': 62, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 69, 'Producer': 9}"
105,233.0,43.0,"{'konsert_namn': 49, 'lokal_namn': 14, 'konsert_biljettpris': 100, 'konserttyp_namn': 78, 'Producer': 0}"
1092,233.0,49.3,"{'konsert_namn': 48, 'lokal_namn': 32, 'konsert_biljettpris': 100, 'konserttyp_namn': 73, 'Producer': 0}"
1093,233.0,49.400000000000006,"{'konsert_namn': 49, 'lokal_namn': 30, 'konsert_biljettpris': 100, 'konserttyp_namn': 78, 'Producer': 0}"
1094,233.0,44.800000000000004,"{'konsert_namn': 36, 'lokal_namn': 30, 'konsert_biljettpris': 100, 'konserttyp_namn': 62, 'Producer': 11}"
1101,232.0,29.700000000000003,"{'konsert_namn': 30, 'lokal_namn': 33, 'konsert_biljettpris': 16, 'konserttyp_namn': 29, 'Producer': 0}"
1104,234.0,41.9,"{'konsert_namn': 39, 'lokal_namn': 43, 'konsert_biljettpris': 17, 'konserttyp_namn': 74, 'Producer': 0}"
111,235.0,56.1,"{'konsert_namn': 34, 'lokal_namn': 32, 'konsert_biljettpris': 89, 'konserttyp_namn': 54, 'Producer': 77}"
154,235.0,69.6,"{'konsert_namn': 37, 'lokal_namn': 37, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 100}"
1080,235.0,31.6,"{'konsert_namn': 10, 'lokal_namn': 28, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 0}"
1133,235.0,17.0,"{'konsert_namn': 16, 'lokal_namn': 15, 'konsert_biljettpris': 17, 'konserttyp_namn': 29, 'Producer': 0}"
1134,235.0,78.6,"{'konsert_namn': 25, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 100}"
1135,235.0,31.6,"{'konsert_namn': 36, 'lokal_namn': 15, 'konsert_biljettpris': 18, 'konserttyp_namn': 64, 'Producer': 15}"
98,237.0,71.4,"{'konsert_namn': 58, 'lokal_namn': 100, 'konsert_biljettpris': 15, 'konserttyp_namn': 67, 'Producer': 0}"
112,238.0,55.4,"{'konsert_namn': 33, 'lokal_namn': 64, 'konsert_biljettpris': 100, 'konserttyp_namn': 38, 'Producer': 14}"
753,238.0,63.0,"{'konsert_namn': 44, 'lokal_namn': 79, 'konsert_biljettpris': 100, 'konserttyp_namn': 38, 'Producer': 0}"
1100,238.0,52.7,"{'konsert_namn': 35, 'lokal_namn': 64, 'konsert_biljettpris': 71, 'konserttyp_namn': 38, 'Producer': 11}"
1132,238.0,71.0,"{'konsert_namn': 69, 'lokal_namn': 64, 'konsert_biljettpris': 0, 'konserttyp_namn': 56, 'Producer': 61}"
751,240.0,65.1,"{'konsert_namn': 73, 'lokal_namn': 31, 'konsert_biljettpris': 100, 'konserttyp_namn': 89, 'Producer': 23}"
1078,239.0,69.4,"{'konsert_namn': 70, 'lokal_namn': 100, 'konsert_biljettpris': 0, 'konserttyp_namn': 14, 'Producer': 0}"
1079,239.0,78.8,"{'konsert_namn': 55, 'lokal_namn': 100, 'konsert_biljettpris': 86, 'konserttyp_namn': 22, 'Producer': 30}"
155,241.0,35.0,"{'konsert_namn': 50, 'lokal_namn': 0, 'konsert_biljettpris': 30, 'konserttyp_namn': 64, 'Producer': 28}"
756,241.0,30.099999999999998,"{'konsert_namn': 38, 'lokal_namn': 17, 'konsert_biljettpris': 0, 'konserttyp_namn': 67, 'Producer': 7}"
1087,247.0,16.700000000000003,"{'konsert_namn': 14, 'lokal_namn': 14, 'konsert_biljettpris': 0, 'konserttyp_namn': 55, 'Producer': 0}"
1089,247.0,45.0,"{'konsert_namn': 46, 'lokal_namn': 34, 'konsert_biljettpris': 60, 'konserttyp_namn': 32, 'Producer': 19}"
710,248.0,33.8,"{'konsert_namn': 14, 'lokal_namn': 38, 'konsert_biljettpris': 100, 'konserttyp_namn': 30, 'Producer': 0}"
711,249.0,23.900000000000002,"{'konsert_namn': 26, 'lokal_namn': 11, 'konsert_biljettpris': 24, 'konserttyp_namn': 67, 'Producer': 0}"
1105,255.0,44.4,"{'konsert_namn': 45, 'lokal_namn': 0, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 100}"
757,256.0,70.9,"{'konsert_namn': 33, 'lokal_namn': 76, 'konsert_biljettpris': 100, 'konserttyp_namn': 29, 'Producer': 72}"
120,263.0,29.7,"{'konsert_namn': 20, 'lokal_namn': 25, 'konsert_biljettpris': 20, 'konserttyp_namn': 67, 'Producer': 15}"
807,296.0,29.000000000000004,"{'konsert_namn': 33, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 0, 'Producer': 29}"
142,297.0,26.2,"{'konsert_namn': 23, 'lokal_namn': 16, 'konsert_biljettpris': 0, 'konserttyp_namn': 64, 'Producer': 21}"
228,302.0,35.4,"{'konsert_namn': 33, 'lokal_namn': 12, 'konsert_biljettpris': 100, 'konserttyp_namn': 74, 'Producer': 0}"
230,302.0,52.800000000000004,"{'konsert_namn': 37, 'lokal_namn': 36, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 18}"
231,302.0,39.0,"{'konsert_namn': 41, 'lokal_namn': 14, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 0}"
232,302.0,43.800000000000004,"{'konsert_namn': 39, 'lokal_namn': 12, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 17}"
815,302.0,54.6,"{'konsert_namn': 25, 'lokal_namn': 100, 'konsert_biljettpris': 0, 'konserttyp_namn': 16, 'Producer': 15}"
816,302.0,51.8,"{'konsert_namn': 32, 'lokal_namn': 50, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 13}"
1218,302.0,35.4,"{'konsert_namn': 33, 'lokal_namn': 12, 'konsert_biljettpris': 100, 'konserttyp_namn': 74, 'Producer': 0}"
1220,302.0,52.800000000000004,"{'konsert_namn': 37, 'lokal_namn': 36, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 18}"
1221,302.0,39.0,"{'konsert_namn': 41, 'lokal_namn': 14, 'konsert_biljettpris': 100, 'konserttyp_namn': 70, 'Producer': 0}"
1222,302.0,43.800000000000004,"{'konsert_namn': 39, 'lokal_namn': 12, 'konsert_biljettpris': 100, 'konserttyp_namn': 100, 'Producer': 17}"
799,327.0,36.7,"{'konsert_namn': 18, 'lokal_namn': 32, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 0}"
810,328.0,47.10000000000001,"{'konsert_namn': 32, 'lokal_namn': 44, 'konsert_biljettpris': 100, 'konserttyp_namn': 67, 'Producer': 0}"
811,328.0,59.199999999999996,"{'konsert_namn': 35, 'lokal_namn': 72, 'konsert_biljettpris': 100, 'konserttyp_namn': 64, 'Producer': 0}"
229,330.0,31.3,"{'konsert_namn': 43, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 41, 'Producer': 0}"
1219,330.0,31.3,"{'konsert_namn': 43, 'lokal_namn': 0, 'konsert_biljettpris': 100, 'konserttyp_namn': 41, 'Producer': 0}"
798,333.0,43.400000000000006,"{'konsert_namn': 43, 'lokal_namn': 25, 'konsert_biljettpris': 100, 'konserttyp_namn': 62, 'Producer': 0}"
